Category,Day,Amount,Date,Month
Food,14,23,14/10/2023,OCTOBER
Food,15,13,15/10/2023,OCTOBER
Food,16,,16/10/2023,OCTOBER
Food,17,32,17/10/2023,OCTOBER
Food,18,8,18/10/2023,OCTOBER
Food,19,,19/10/2023,OCTOBER
Food,20,,20/10/2023,OCTOBER
Food,21,32,21/10/2023,OCTOBER
Food,22,,22/10/2023,OCTOBER
Food,23,53,23/10/2023,OCTOBER
Food,24,27.49,24/10/2023,OCTOBER
Food,25,11,25/10/2023,OCTOBER
Food,26,,26/10/2023,OCTOBER
Food,27,304,27/10/2023,OCTOBER
Food,28,73,28/10/2023,OCTOBER
Food,29,,29/10/2023,OCTOBER
Food,30,40,30/10/2023,OCTOBER
Food,31,10,31/10/2023,OCTOBER
Healthcare,1,,01/10/2023,OCTOBER
Healthcare,2,,02/10/2023,OCTOBER
Healthcare,3,,03/10/2023,OCTOBER
Healthcare,4,,04/10/2023,OCTOBER
Healthcare,5,,05/10/2023,OCTOBER
Healthcare,6,,06/10/2023,OCTOBER
Healthcare,7,,07/10/2023,OCTOBER
Healthcare,8,,08/10/2023,OCTOBER
Healthcare,9,,09/10/2023,OCTOBER
Healthcare,10,,10/10/2023,OCTOBER
Healthcare,11,,11/10/2023,OCTOBER
Healthcare,12,,12/10/2023,OCTOBER
Healthcare,13,,13/10/2023,OCTOBER
Healthcare,14,,14/10/2023,OCTOBER
Healthcare,15,,15/10/2023,OCTOBER
Healthcare,16,,16/10/2023,OCTOBER
Healthcare,17,,17/10/2023,OCTOBER
Healthcare,18,,18/10/2023,OCTOBER
Healthcare,19,,19/10/2023,OCTOBER
Healthcare,20,,20/10/2023,OCTOBER
Healthcare,21,,21/10/2023,OCTOBER
Healthcare,22,,22/10/2023,OCTOBER
Healthcare,23,,23/10/2023,OCTOBER
Healthcare,24,,24/10/2023,OCTOBER
Healthcare,25,,25/10/2023,OCTOBER
Healthcare,26,,26/10/2023,OCTOBER
Healthcare,27,,27/10/2023,OCTOBER
Healthcare,28,,28/10/2023,OCTOBER
Healthcare,29,,29/10/2023,OCTOBER
Healthcare,30,,30/10/2023,OCTOBER
Healthcare,31,,31/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,1,,01/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,2,,02/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,3,,03/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,4,,04/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,5,,05/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,6,,06/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,7,,07/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,8,,08/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,9,,09/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,10,,10/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,11,,11/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,12,,12/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,13,,13/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,14,,14/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,15,,15/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,16,,16/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,17,,17/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,18,,18/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,19,,19/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,20,,20/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,21,,21/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,22,,22/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,23,,23/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,24,,24/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,25,380,25/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,26,,26/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,27,,27/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,28,,28/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,29,,29/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,30,,30/10/2023,OCTOBER
Clothes/ Shoes/ Jewelry ,31,,31/10/2023,OCTOBER
Toiletries/Groceries,1,,01/10/2023,OCTOBER
Toiletries/Groceries,2,,02/10/2023,OCTOBER
Toiletries/Groceries,3,4,03/10/2023,OCTOBER
Toiletries/Groceries,4,,04/10/2023,OCTOBER
Toiletries/Groceries,5,,05/10/2023,OCTOBER
Toiletries/Groceries,6,,06/10/2023,OCTOBER
Toiletries/Groceries,7,,07/10/2023,OCTOBER
Toiletries/Groceries,8,,08/10/2023,OCTOBER
Toiletries/Groceries,9,,09/10/2023,OCTOBER
Toiletries/Groceries,10,,10/10/2023,OCTOBER
Toiletries/Groceries,11,,11/10/2023,OCTOBER
Toiletries/Groceries,12,,12/10/2023,OCTOBER
Toiletries/Groceries,13,,13/10/2023,OCTOBER
Toiletries/Groceries,14,30,14/10/2023,OCTOBER
Toiletries/Groceries,15,37.8,15/10/2023,OCTOBER
Toiletries/Groceries,16,,16/10/2023,OCTOBER
Toiletries/Groceries,17,10.8,17/10/2023,OCTOBER
Toiletries/Groceries,18,,18/10/2023,OCTOBER
Toiletries/Groceries,19,,19/10/2023,OCTOBER
Toiletries/Groceries,20,,20/10/2023,OCTOBER
Toiletries/Groceries,21,,21/10/2023,OCTOBER
Toiletries/Groceries,22,569.34,22/10/2023,OCTOBER
Toiletries/Groceries,23,,23/10/2023,OCTOBER
Toiletries/Groceries,24,,24/10/2023,OCTOBER
Toiletries/Groceries,25,,25/10/2023,OCTOBER
Toiletries/Groceries,26,,26/10/2023,OCTOBER
Toiletries/Groceries,27,,27/10/2023,OCTOBER
Toiletries/Groceries,28,,28/10/2023,OCTOBER
Toiletries/Groceries,29,,29/10/2023,OCTOBER
Toiletries/Groceries,30,,30/10/2023,OCTOBER
Toiletries/Groceries,31,,31/10/2023,OCTOBER
Transportation ,1,,01/10/2023,OCTOBER
Transportation ,2,37,02/10/2023,OCTOBER
Transportation ,3,,03/10/2023,OCTOBER
Transportation ,4,51,04/10/2023,OCTOBER
Transportation ,5,38,05/10/2023,OCTOBER
Transportation ,6,86,06/10/2023,OCTOBER
Transportation ,7,,07/10/2023,OCTOBER
Transportation ,8,14,08/10/2023,OCTOBER
Transportation ,9,86,09/10/2023,OCTOBER
Transportation ,10,18,10/10/2023,OCTOBER
Transportation ,11,,11/10/2023,OCTOBER
Transportation ,12,14,12/10/2023,OCTOBER
Transportation ,13,79,13/10/2023,OCTOBER
Transportation ,14,26,14/10/2023,OCTOBER
Transportation ,15,,15/10/2023,OCTOBER
Transportation ,16,35,16/10/2023,OCTOBER
Transportation ,17,,17/10/2023,OCTOBER
Transportation ,18,80,18/10/2023,OCTOBER
Transportation ,19,,19/10/2023,OCTOBER
Transportation ,20,59,20/10/2023,OCTOBER
Transportation ,21,41,21/10/2023,OCTOBER
Transportation ,22,98,22/10/2023,OCTOBER
Transportation ,23,,23/10/2023,OCTOBER
Transportation ,24,49,24/10/2023,OCTOBER
Transportation ,25,,25/10/2023,OCTOBER
Transportation ,26,,26/10/2023,OCTOBER
Transportation ,27,63,27/10/2023,OCTOBER
Transportation ,28,,28/10/2023,OCTOBER
Transportation ,29,40,29/10/2023,OCTOBER
Transportation ,30,94,30/10/2023,OCTOBER
Transportation ,31,,31/10/2023,OCTOBER
Miscellaneous,1,,01/10/2023,OCTOBER
Miscellaneous,2,,02/10/2023,OCTOBER
Miscellaneous,3,,03/10/2023,OCTOBER
Miscellaneous,4,,04/10/2023,OCTOBER
Miscellaneous,5,121,05/10/2023,OCTOBER
Miscellaneous,6,,06/10/2023,OCTOBER
Miscellaneous,7,40,07/10/2023,OCTOBER
Miscellaneous,8,,08/10/2023,OCTOBER
Miscellaneous,9,80,09/10/2023,OCTOBER
Miscellaneous,10,,10/10/2023,OCTOBER
Miscellaneous,11,,11/10/2023,OCTOBER
Miscellaneous,12,,12/10/2023,OCTOBER
Miscellaneous,13,,13/10/2023,OCTOBER
Miscellaneous,14,,14/10/2023,OCTOBER
Miscellaneous,15,101,15/10/2023,OCTOBER
Miscellaneous,16,51,16/10/2023,OCTOBER
Miscellaneous,17,,17/10/2023,OCTOBER
Miscellaneous,18,100,18/10/2023,OCTOBER
Miscellaneous,19,,19/10/2023,OCTOBER
Miscellaneous,20,100,20/10/2023,OCTOBER
Miscellaneous,21,2.5,21/10/2023,OCTOBER
Miscellaneous,22,,22/10/2023,OCTOBER
Miscellaneous,23,20,23/10/2023,OCTOBER
Miscellaneous,24,,24/10/2023,OCTOBER
Miscellaneous,25,,25/10/2023,OCTOBER
Miscellaneous,26,,26/10/2023,OCTOBER
Miscellaneous,27,,27/10/2023,OCTOBER
Miscellaneous,28,,28/10/2023,OCTOBER
Miscellaneous,29,,29/10/2023,OCTOBER
Miscellaneous,30,,30/10/2023,OCTOBER
Miscellaneous,31,100,31/10/2023,OCTOBER
Apple Subscriptions,1,,01/10/2023,OCTOBER
Apple Subscriptions,2,,02/10/2023,OCTOBER
Apple Subscriptions,3,,03/10/2023,OCTOBER
Apple Subscriptions,4,,04/10/2023,OCTOBER
Apple Subscriptions,5,,05/10/2023,OCTOBER
Apple Subscriptions,6,,06/10/2023,OCTOBER
Apple Subscriptions,7,,07/10/2023,OCTOBER
Apple Subscriptions,8,,08/10/2023,OCTOBER
Apple Subscriptions,9,,09/10/2023,OCTOBER
Apple Subscriptions,10,,10/10/2023,OCTOBER
Apple Subscriptions,11,,11/10/2023,OCTOBER
Apple Subscriptions,12,,12/10/2023,OCTOBER
Apple Subscriptions,13,,13/10/2023,OCTOBER
Apple Subscriptions,14,,14/10/2023,OCTOBER
Apple Subscriptions,15,,15/10/2023,OCTOBER
Apple Subscriptions,16,,16/10/2023,OCTOBER
Apple Subscriptions,17,,17/10/2023,OCTOBER
Apple Subscriptions,18,,18/10/2023,OCTOBER
Apple Subscriptions,19,,19/10/2023,OCTOBER
Apple Subscriptions,20,,20/10/2023,OCTOBER
Apple Subscriptions,21,,21/10/2023,OCTOBER
Apple Subscriptions,22,,22/10/2023,OCTOBER
Apple Subscriptions,23,,23/10/2023,OCTOBER
Apple Subscriptions,24,,24/10/2023,OCTOBER
Apple Subscriptions,25,,25/10/2023,OCTOBER
Apple Subscriptions,26,,26/10/2023,OCTOBER
Apple Subscriptions,27,12.57,27/10/2023,OCTOBER
Apple Subscriptions,28,,28/10/2023,OCTOBER
Apple Subscriptions,29,,29/10/2023,OCTOBER
Apple Subscriptions,30,,30/10/2023,OCTOBER
Apple Subscriptions,31,,31/10/2023,OCTOBER
Netflix,1,,01/10/2023,OCTOBER
Netflix,2,,02/10/2023,OCTOBER
Netflix,3,,03/10/2023,OCTOBER
Netflix,4,,04/10/2023,OCTOBER
Netflix,5,,05/10/2023,OCTOBER
Netflix,6,,06/10/2023,OCTOBER
Netflix,7,,07/10/2023,OCTOBER
Netflix,8,,08/10/2023,OCTOBER
Netflix,9,,09/10/2023,OCTOBER
Netflix,10,,10/10/2023,OCTOBER
Netflix,11,,11/10/2023,OCTOBER
Netflix,12,,12/10/2023,OCTOBER
Netflix,13,,13/10/2023,OCTOBER
Netflix,14,,14/10/2023,OCTOBER
Netflix,15,,15/10/2023,OCTOBER
Netflix,16,,16/10/2023,OCTOBER
Netflix,17,,17/10/2023,OCTOBER
Netflix,18,100.84,18/10/2023,OCTOBER
Netflix,19,,19/10/2023,OCTOBER
Netflix,20,,20/10/2023,OCTOBER
Netflix,21,,21/10/2023,OCTOBER
Netflix,22,,22/10/2023,OCTOBER
Netflix,23,,23/10/2023,OCTOBER
Netflix,24,,24/10/2023,OCTOBER
Netflix,25,,25/10/2023,OCTOBER
Netflix,26,,26/10/2023,OCTOBER
Netflix,27,,27/10/2023,OCTOBER
Netflix,28,,28/10/2023,OCTOBER
Netflix,29,,29/10/2023,OCTOBER
Netflix,30,,30/10/2023,OCTOBER
Netflix,31,,31/10/2023,OCTOBER
Account Charges,1,,01/10/2023,OCTOBER
Account Charges,2,,02/10/2023,OCTOBER
Account Charges,3,,03/10/2023,OCTOBER
Account Charges,4,,04/10/2023,OCTOBER
Account Charges,5,,05/10/2023,OCTOBER
Account Charges,6,,06/10/2023,OCTOBER
Account Charges,7,,07/10/2023,OCTOBER
Account Charges,8,,08/10/2023,OCTOBER
Account Charges,9,,09/10/2023,OCTOBER
Account Charges,10,,10/10/2023,OCTOBER
Account Charges,11,,11/10/2023,OCTOBER
Account Charges,12,,12/10/2023,OCTOBER
Account Charges,13,,13/10/2023,OCTOBER
Account Charges,14,,14/10/2023,OCTOBER
Account Charges,15,,15/10/2023,OCTOBER
Account Charges,16,,16/10/2023,OCTOBER
Account Charges,17,,17/10/2023,OCTOBER
Account Charges,18,,18/10/2023,OCTOBER
Account Charges,19,,19/10/2023,OCTOBER
Account Charges,20,10,20/10/2023,OCTOBER
Account Charges,21,,21/10/2023,OCTOBER
Account Charges,22,,22/10/2023,OCTOBER
Account Charges,23,,23/10/2023,OCTOBER
Account Charges,24,,24/10/2023,OCTOBER
Account Charges,25,8.2,25/10/2023,OCTOBER
Account Charges,26,,26/10/2023,OCTOBER
Account Charges,27,,27/10/2023,OCTOBER
Account Charges,28,,28/10/2023,OCTOBER
Account Charges,29,,29/10/2023,OCTOBER
Account Charges,30,,30/10/2023,OCTOBER
Account Charges,31,,31/10/2023,OCTOBER
Data,1,,01/11/2023,NOV 
Data,2,,02/11/2023,NOV 
Data,3,,03/11/2023,NOV 
Data,4,,04/11/2023,NOV 
Data,5,,05/11/2023,NOV 
Data,6,,06/11/2023,NOV 
Data,7,,07/11/2023,NOV 
Data,8,,08/11/2023,NOV 
Data,9,,09/11/2023,NOV 
Data,10,,10/11/2023,NOV 
Data,11,,11/11/2023,NOV 
Data,12,,12/11/2023,NOV 
Data,13,,13/11/2023,NOV 
Data,14,,14/11/2023,NOV 
Data,15,,15/11/2023,NOV 
Data,16,330,16/11/2023,NOV 
Data,17,,17/11/2023,NOV 
Data,18,,18/11/2023,NOV 
Data,19,,19/11/2023,NOV 
Data,20,,20/11/2023,NOV 
Data,21,,21/11/2023,NOV 
Data,22,,22/11/2023,NOV 
Data,23,,23/11/2023,NOV 
Data,24,,24/11/2023,NOV 
Data,25,,25/11/2023,NOV 
Data,26,,26/11/2023,NOV 
Data,27,,27/11/2023,NOV 
Data,28,,28/11/2023,NOV 
Data,29,,29/11/2023,NOV 
Data,30,,30/11/2023,NOV 
Food,1,100,01/11/2023,NOV 
Food,2,,02/11/2023,NOV 
Food,3,,03/11/2023,NOV 
Food,4,28,04/11/2023,NOV 
Food,5,,05/11/2023,NOV 
Food,6,16,06/11/2023,NOV 
Food,7,18,07/11/2023,NOV 
Food,8,,08/11/2023,NOV 
Food,9,10,09/11/2023,NOV 
Food,10,43,10/11/2023,NOV 
Food,11,113,11/11/2023,NOV 
Food,12,,12/11/2023,NOV 
Food,13,5,13/11/2023,NOV 
Food,14,10,14/11/2023,NOV 
Food,15,,15/11/2023,NOV 
Food,16,10,16/11/2023,NOV 
Food,17,35,17/11/2023,NOV 
Food,18,145,18/11/2023,NOV 
Food,19,,19/11/2023,NOV 
Food,20,10,20/11/2023,NOV 
Food,21,,21/11/2023,NOV 
Food,22,16,22/11/2023,NOV 
Food,23,10,23/11/2023,NOV 
Food,24,21,24/11/2023,NOV 
Food,25,120,25/11/2023,NOV 
Food,26,,26/11/2023,NOV 
Food,27,93,27/11/2023,NOV 
Food,28,,28/11/2023,NOV 
Food,29,,29/11/2023,NOV 
Food,30,50,30/11/2023,NOV 
Healthcare,1,,01/11/2023,NOV 
Healthcare,2,,02/11/2023,NOV 
Healthcare,3,,03/11/2023,NOV 
Healthcare,4,48.5,04/11/2023,NOV 
Healthcare,5,,05/11/2023,NOV 
Healthcare,6,2,06/11/2023,NOV 
Healthcare,7,,07/11/2023,NOV 
Healthcare,8,23.3,08/11/2023,NOV 
Healthcare,9,,09/11/2023,NOV 
Healthcare,10,,10/11/2023,NOV 
Healthcare,11,,11/11/2023,NOV 
Healthcare,12,,12/11/2023,NOV 
Healthcare,13,,13/11/2023,NOV 
Healthcare,14,,14/11/2023,NOV 
Healthcare,15,,15/11/2023,NOV 
Healthcare,16,,16/11/2023,NOV 
Healthcare,17,17,17/11/2023,NOV 
Healthcare,18,,18/11/2023,NOV 
Healthcare,19,,19/11/2023,NOV 
Healthcare,20,,20/11/2023,NOV 
Healthcare,21,,21/11/2023,NOV 
Healthcare,22,,22/11/2023,NOV 
Healthcare,23,,23/11/2023,NOV 
Healthcare,24,,24/11/2023,NOV 
Healthcare,25,,25/11/2023,NOV 
Healthcare,26,,26/11/2023,NOV 
Healthcare,27,46,27/11/2023,NOV 
Healthcare,28,,28/11/2023,NOV 
Healthcare,29,,29/11/2023,NOV 
Healthcare,30,15,30/11/2023,NOV 
Toiletries/Groceries,1,120,01/11/2023,NOV 
Toiletries/Groceries,2,,02/11/2023,NOV 
Toiletries/Groceries,3,,03/11/2023,NOV 
Toiletries/Groceries,4,,04/11/2023,NOV 
Toiletries/Groceries,5,,05/11/2023,NOV 
Toiletries/Groceries,6,,06/11/2023,NOV 
Toiletries/Groceries,7,,07/11/2023,NOV 
Toiletries/Groceries,8,,08/11/2023,NOV 
Toiletries/Groceries,9,,09/11/2023,NOV 
Toiletries/Groceries,10,,10/11/2023,NOV 
Toiletries/Groceries,11,,11/11/2023,NOV 
Toiletries/Groceries,12,,12/11/2023,NOV 
Toiletries/Groceries,13,,13/11/2023,NOV 
Toiletries/Groceries,14,,14/11/2023,NOV 
Toiletries/Groceries,15,,15/11/2023,NOV 
Toiletries/Groceries,16,,16/11/2023,NOV 
Toiletries/Groceries,17,50,17/11/2023,NOV 
Toiletries/Groceries,18,1047.6,18/11/2023,NOV 
Toiletries/Groceries,19,133.37,19/11/2023,NOV 
Toiletries/Groceries,20,,20/11/2023,NOV 
Toiletries/Groceries,21,,21/11/2023,NOV 
Toiletries/Groceries,22,,22/11/2023,NOV 
Toiletries/Groceries,23,,23/11/2023,NOV 
Toiletries/Groceries,24,,24/11/2023,NOV 
Toiletries/Groceries,25,198,25/11/2023,NOV 
Toiletries/Groceries,26,,26/11/2023,NOV 
Toiletries/Groceries,27,,27/11/2023,NOV 
Toiletries/Groceries,28,10,28/11/2023,NOV 
Toiletries/Groceries,29,,29/11/2023,NOV 
Toiletries/Groceries,30,,30/11/2023,NOV 
Transportation ,1,14,01/11/2023,NOV 
Transportation ,2,84,02/11/2023,NOV 
Transportation ,3,117,03/11/2023,NOV 
Transportation ,4,,04/11/2023,NOV 
Transportation ,5,,05/11/2023,NOV 
Transportation ,6,,06/11/2023,NOV 
Transportation ,7,,07/11/2023,NOV 
Transportation ,8,36,08/11/2023,NOV 
Transportation ,9,41.5,09/11/2023,NOV 
Transportation ,10,92,10/11/2023,NOV 
Transportation ,11,,11/11/2023,NOV 
Transportation ,12,,12/11/2023,NOV 
Transportation ,13,50,13/11/2023,NOV 
Transportation ,14,18,14/11/2023,NOV 
Transportation ,15,45,15/11/2023,NOV 
Transportation ,16,67,16/11/2023,NOV 
Transportation ,17,120,17/11/2023,NOV 
Transportation ,18,81,18/11/2023,NOV 
Transportation ,19,40,19/11/2023,NOV 
Transportation ,20,63,20/11/2023,NOV 
Transportation ,21,4,21/11/2023,NOV 
Transportation ,22,4.5,22/11/2023,NOV 
Transportation ,23,,23/11/2023,NOV 
Transportation ,24,144,24/11/2023,NOV 
Transportation ,25,54,25/11/2023,NOV 
Transportation ,26,65,26/11/2023,NOV 
Transportation ,27,9.5,27/11/2023,NOV 
Transportation ,28,5.5,28/11/2023,NOV 
Transportation ,29,77.5,29/11/2023,NOV 
Transportation ,30,103,30/11/2023,NOV 
Miscellaneous,1,,01/11/2023,NOV 
Miscellaneous,2,,02/11/2023,NOV 
Miscellaneous,3,65,03/11/2023,NOV 
Miscellaneous,4,22,04/11/2023,NOV 
Miscellaneous,5,,05/11/2023,NOV 
Miscellaneous,6,,06/11/2023,NOV 
Miscellaneous,7,,07/11/2023,NOV 
Miscellaneous,8,50,08/11/2023,NOV 
Miscellaneous,9,,09/11/2023,NOV 
Miscellaneous,10,,10/11/2023,NOV 
Miscellaneous,11,,11/11/2023,NOV 
Miscellaneous,12,,12/11/2023,NOV 
Miscellaneous,13,30,13/11/2023,NOV 
Miscellaneous,14,,14/11/2023,NOV 
Miscellaneous,15,28,15/11/2023,NOV 
Miscellaneous,16,,16/11/2023,NOV 
Miscellaneous,17,,17/11/2023,NOV 
Miscellaneous,18,3,18/11/2023,NOV 
Miscellaneous,19,,19/11/2023,NOV 
Miscellaneous,20,150,20/11/2023,NOV 
Miscellaneous,21,,21/11/2023,NOV 
Miscellaneous,22,,22/11/2023,NOV 
Miscellaneous,23,65,23/11/2023,NOV 
Miscellaneous,24,,24/11/2023,NOV 
Miscellaneous,25,400,25/11/2023,NOV 
Miscellaneous,26,,26/11/2023,NOV 
Miscellaneous,27,3,27/11/2023,NOV 
Miscellaneous,28,,28/11/2023,NOV 
Miscellaneous,29,600,29/11/2023,NOV 
Miscellaneous,30,100,30/11/2023,NOV 
Apple Subscriptions,1,,01/11/2023,NOV 
Apple Subscriptions,2,,02/11/2023,NOV 
Apple Subscriptions,3,,03/11/2023,NOV 
Apple Subscriptions,4,,04/11/2023,NOV 
Apple Subscriptions,5,,05/11/2023,NOV 
Apple Subscriptions,6,,06/11/2023,NOV 
Apple Subscriptions,7,,07/11/2023,NOV 
Apple Subscriptions,8,,08/11/2023,NOV 
Apple Subscriptions,9,,09/11/2023,NOV 
Apple Subscriptions,10,,10/11/2023,NOV 
Apple Subscriptions,11,,11/11/2023,NOV 
Apple Subscriptions,12,,12/11/2023,NOV 
Apple Subscriptions,13,,13/11/2023,NOV 
Apple Subscriptions,14,,14/11/2023,NOV 
Apple Subscriptions,15,,15/11/2023,NOV 
Apple Subscriptions,16,,16/11/2023,NOV 
Apple Subscriptions,17,,17/11/2023,NOV 
Apple Subscriptions,18,,18/11/2023,NOV 
Apple Subscriptions,19,,19/11/2023,NOV 
Apple Subscriptions,20,,20/11/2023,NOV 
Apple Subscriptions,21,,21/11/2023,NOV 
Apple Subscriptions,22,,22/11/2023,NOV 
Apple Subscriptions,23,,23/11/2023,NOV 
Apple Subscriptions,24,,24/11/2023,NOV 
Apple Subscriptions,25,,25/11/2023,NOV 
Apple Subscriptions,26,12.74,26/11/2023,NOV 
Apple Subscriptions,27,,27/11/2023,NOV 
Apple Subscriptions,28,,28/11/2023,NOV 
Apple Subscriptions,29,,29/11/2023,NOV 
Apple Subscriptions,30,,30/11/2023,NOV 
Netflix,1,,01/11/2023,NOV 
Netflix,2,,02/11/2023,NOV 
Netflix,3,,03/11/2023,NOV 
Netflix,4,,04/11/2023,NOV 
Netflix,5,,05/11/2023,NOV 
Netflix,6,,06/11/2023,NOV 
Netflix,7,,07/11/2023,NOV 
Netflix,8,,08/11/2023,NOV 
Netflix,9,,09/11/2023,NOV 
Netflix,10,,10/11/2023,NOV 
Netflix,11,,11/11/2023,NOV 
Netflix,12,,12/11/2023,NOV 
Netflix,13,,13/11/2023,NOV 
Netflix,14,,14/11/2023,NOV 
Netflix,15,,15/11/2023,NOV 
Netflix,16,,16/11/2023,NOV 
Netflix,17,,17/11/2023,NOV 
Netflix,18,,18/11/2023,NOV 
Netflix,19,102.58,19/11/2023,NOV 
Netflix,20,,20/11/2023,NOV 
Netflix,21,,21/11/2023,NOV 
Netflix,22,,22/11/2023,NOV 
Netflix,23,,23/11/2023,NOV 
Netflix,24,,24/11/2023,NOV 
Netflix,25,,25/11/2023,NOV 
Netflix,26,,26/11/2023,NOV 
Netflix,27,,27/11/2023,NOV 
Netflix,28,,28/11/2023,NOV 
Netflix,29,,29/11/2023,NOV 
Netflix,30,,30/11/2023,NOV 
electricity,1,,01/11/2023,NOV 
electricity,2,,02/11/2023,NOV 
electricity,3,,03/11/2023,NOV 
electricity,4,,04/11/2023,NOV 
electricity,5,,05/11/2023,NOV 
electricity,6,,06/11/2023,NOV 
electricity,7,,07/11/2023,NOV 
electricity,8,,08/11/2023,NOV 
electricity,9,,09/11/2023,NOV 
electricity,10,,10/11/2023,NOV 
electricity,11,,11/11/2023,NOV 
electricity,12,,12/11/2023,NOV 
electricity,13,,13/11/2023,NOV 
electricity,14,,14/11/2023,NOV 
electricity,15,,15/11/2023,NOV 
electricity,16,,16/11/2023,NOV 
electricity,17,,17/11/2023,NOV 
electricity,18,,18/11/2023,NOV 
electricity,19,,19/11/2023,NOV 
electricity,20,,20/11/2023,NOV 
electricity,21,,21/11/2023,NOV 
electricity,22,,22/11/2023,NOV 
electricity,23,,23/11/2023,NOV 
electricity,24,,24/11/2023,NOV 
electricity,25,,25/11/2023,NOV 
electricity,26,,26/11/2023,NOV 
electricity,27,70,27/11/2023,NOV 
electricity,28,,28/11/2023,NOV 
electricity,29,,29/11/2023,NOV 
electricity,30,,30/11/2023,NOV 
Account Charges,1,2.9,01/11/2023,NOV 
Account Charges,2,,02/11/2023,NOV 
Account Charges,3,,03/11/2023,NOV 
Account Charges,4,,04/11/2023,NOV 
Account Charges,5,,05/11/2023,NOV 
Account Charges,6,,06/11/2023,NOV 
Account Charges,7,,07/11/2023,NOV 
Account Charges,8,,08/11/2023,NOV 
Account Charges,9,,09/11/2023,NOV 
Account Charges,10,,10/11/2023,NOV 
Account Charges,11,,11/11/2023,NOV 
Account Charges,12,,12/11/2023,NOV 
Account Charges,13,,13/11/2023,NOV 
Account Charges,14,,14/11/2023,NOV 
Account Charges,15,,15/11/2023,NOV 
Account Charges,16,,16/11/2023,NOV 
Account Charges,17,,17/11/2023,NOV 
Account Charges,18,,18/11/2023,NOV 
Account Charges,19,,19/11/2023,NOV 
Account Charges,20,,20/11/2023,NOV 
Account Charges,21,,21/11/2023,NOV 
Account Charges,22,10,22/11/2023,NOV 
Account Charges,23,,23/11/2023,NOV 
Account Charges,24,,24/11/2023,NOV 
Account Charges,25,8,25/11/2023,NOV 
Account Charges,26,,26/11/2023,NOV 
Account Charges,27,,27/11/2023,NOV 
Account Charges,28,,28/11/2023,NOV 
Account Charges,29,,29/11/2023,NOV 
Account Charges,30,,30/11/2023,NOV 
Rent,3,,03/12/2023,DEC
Rent,4,,04/12/2023,DEC
Rent,5,,05/12/2023,DEC
Rent,6,,06/12/2023,DEC
Rent,7,,07/12/2023,DEC
Rent,8,,08/12/2023,DEC
Rent,9,,09/12/2023,DEC
Rent,10,,10/12/2023,DEC
Rent,11,,11/12/2023,DEC
Rent,12,,12/12/2023,DEC
Rent,13,,13/12/2023,DEC
Rent,14,,14/12/2023,DEC
Rent,15,,15/12/2023,DEC
Rent,16,,16/12/2023,DEC
Rent,17,,17/12/2023,DEC
Rent,18,,18/12/2023,DEC
Rent,19,,19/12/2023,DEC
Rent,20,,20/12/2023,DEC
Rent,21,,21/12/2023,DEC
Rent,22,,22/12/2023,DEC
Rent,23,,23/12/2023,DEC
Rent,24,,24/12/2023,DEC
Rent,25,,25/12/2023,DEC
Rent,26,,26/12/2023,DEC
Rent,27,,27/12/2023,DEC
Rent,28,,28/12/2023,DEC
Rent,29,,29/12/2023,DEC
Rent,30,,30/12/2023,DEC
Rent,31,1000,31/12/2023,DEC
Data,3,,03/12/2023,DEC
Data,4,,04/12/2023,DEC
Data,5,,05/12/2023,DEC
Data,6,,06/12/2023,DEC
Data,7,5,07/12/2023,DEC
Data,8,,08/12/2023,DEC
Data,9,,09/12/2023,DEC
Data,10,,10/12/2023,DEC
Data,11,,11/12/2023,DEC
